11:15:23.636 INFO [main] org.lenskit.cli.Main: Starting LensKit 3.0-M1 on Java 1.8.0_211 from Oracle Corporation
11:15:23.694 DEBUG [main] org.lenskit.LenskitInfo: have 5573 active revisions
11:15:23.700 DEBUG [main] org.lenskit.cli.Main: Built from Git revision c0210fa3281ef8b15b0959bcd5fced43c5fec38a
11:15:23.700 DEBUG [main] org.lenskit.cli.Main: Using VM 'Java HotSpot(TM) 64-Bit Server VM' version 25.211-b12 from Oracle Corporation
11:15:23.700 INFO [main] org.lenskit.cli.Main: Have 4 processors and heap limit of 1820 MiB
11:15:23.731 INFO [main] org.lenskit.cli.util.RecommenderLoader: creating fresh recommender
11:15:24.152 INFO [main] org.lenskit.config.ConfigurationLoader: loading script from file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/etc/basic.groovy
11:15:24.821 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: loading source ratings with base URI file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/movielens.yml
11:15:24.821 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: resolved file URI: file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/ratings.csv
11:15:24.886 INFO [main] org.lenskit.data.dao.file.TextEntitySource: loading text file source ratings to read from file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/ratings.csv
11:15:24.890 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: ratings: using delimiter ,
11:15:24.890 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: ratings: reading header
11:15:24.890 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: ratings: reading entities of type EntityType[rating]
11:15:24.926 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: class org.lenskit.data.ratings.RatingBuilder: using entity builder {}
11:15:24.926 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: loading source movies with base URI file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/movielens.yml
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: resolved file URI: file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/movies.csv
11:15:24.927 INFO [main] org.lenskit.data.dao.file.TextEntitySource: loading text file source movies to read from file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/movies.csv
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: movies: using delimiter ,
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: movies: reading header
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: movies: reading entities of type EntityType[item]
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: class org.lenskit.data.entities.BasicEntityBuilder: using entity builder {}
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: loading source tags with base URI file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/movielens.yml
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: resolved file URI: file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/tags.csv
11:15:24.927 INFO [main] org.lenskit.data.dao.file.TextEntitySource: loading text file source tags to read from file:/Users/ashwin/Documents/Srividya/Courses/Recommender%20systems/HonorsAssignment%232/mycbf-assignment/data/tags.csv
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: tags: using delimiter ,
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: tags: reading header
11:15:24.927 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: tags: reading entities of type EntityType[item-tag]
11:15:24.945 DEBUG [main] org.lenskit.data.dao.file.TextEntitySource: class org.lenskit.data.entities.BasicEntityBuilder: using entity builder {}
11:15:24.962 DEBUG [main] org.lenskit.LenskitRecommenderEngineBuilder: building graph from 3 configurations
11:15:25.046 DEBUG [main] org.lenskit.inject.RecommenderInstantiator: replacing nodes in graph with 14 nodes
11:15:25.050 DEBUG [main] org.lenskit.inject.RecommenderInstantiator: found 4 shared nodes
11:15:25.883 INFO [main] org.lenskit.data.dao.file.StaticDataSource: deriving entity type EntityType[user] from EntityType[rating] (column TypedName[user: long])
11:15:25.940 INFO [main] org.lenskit.data.dao.file.StaticDataSource: deriving entity type EntityType[item] from EntityType[rating] (column TypedName[item: long])
11:15:25.973 INFO [main] org.lenskit.data.dao.file.StaticDataSource: deriving entity type EntityType[user] from EntityType[item-tag] (column TypedName[user: long])
11:15:26.000 INFO [main] org.lenskit.data.dao.file.StaticDataSource: deriving entity type EntityType[item] from EntityType[item-tag] (column TypedName[item: long])
11:15:26.023 DEBUG [main] org.lenskit.data.entities.EntityCollectionBuilder: built collection of 2500 entities with type EntityType[item] and 2 indexes
11:15:26.044 DEBUG [main] org.lenskit.data.entities.EntityCollectionBuilder: built collection of 264505 entities with type EntityType[rating] and 2 indexes
11:15:26.052 DEBUG [main] org.lenskit.data.entities.EntityCollectionBuilder: built collection of 94875 entities with type EntityType[item-tag] and 2 indexes
11:15:26.052 DEBUG [main] org.lenskit.data.entities.EntityCollectionBuilder: built collection of 862 entities with type EntityType[user] and 2 indexes
11:15:26.071 INFO [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Building TF-IDF model
11:15:26.154 INFO [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Computed TF vectors for 2500 items
11:15:26.176 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: {cards=0.1076736727697595, John Malkovich=0.23970853283741034, Matt Damon=0.3159509700099918, poker=0.5969723646885582, gambling=0.24572008949856772, library vhs=0.06053343286414036, card games=0.12526237038499663, 2.5=0.06789050985047351, John Turturro=0.2606167586076272, Edward Norton=0.5529141975174856, John Dahl=0.1141651377329722, watched 2006=0.061105276598972115}
11:15:26.205 DEBUG [main] org.lenskit.inject.RecommenderInstantiator: final graph has 14 nodes
11:15:26.206 INFO [main] org.lenskit.cli.util.RecommenderLoader: built recommender in 1.244 s
11:15:26.251 INFO [main] org.lenskit.cli.commands.Recommend: recommending for 1 users
11:15:26.295 DEBUG [main] org.lenskit.basic.TopNItemRecommender: computing effective candidates for user 320 from 2500 candidates and 62 excluded items
11:15:26.298 DEBUG [main] org.lenskit.basic.TopNItemRecommender: Computing 10 recommendations for user 320 from 2438 candidates
11:15:26.301 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 1 = 0.12605714532828138 total: 1.3714954631763498 Item :1.0000000000000004 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 2 = 0.06298127282224969 total: 0.6852331116640638 Item :0.9999999999999999 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 3 = 0.007975342869586179 total: 0.08677133322690975 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 4 = 0.026152392425459733 total: 0.28453672712734723 Item :1.0 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 5 = 0.014177894111148837 total: 0.15425478183086203 Item :1.0 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 6 = 0.08299540299160343 total: 0.9029858511474577 Item :1.0 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 7 = 0.04203295882164252 total: 0.45731649862157786 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 9 = 0.003708240126226673 total: 0.04034546789270619 Item :0.9999999999999998 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 10 = 0.050962359889786334 total: 0.5544679375340511 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.302 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 11 = 0.01798126494485645 total: 0.19563526708318785 Item :1.0 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 12 = 0.0017255178782613735 total: 0.01877354857990912 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 13 = 0.0020697953883866554 total: 0.022519270744097614 Item :1.0 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 14 = 0.031662097917749425 total: 0.344482048484849 Item :1.0 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 15 = 0.021311097080202956 total: 0.23186367488088497 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 16 = 0.0323310278101339 total: 0.3517599723994287 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 17 = 0.03524601559300113 total: 0.38347489430255033 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 18 = 0.11896585992382248 total: 1.2943426311415116 Item :1.0 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 19 = 0.04841211549512273 total: 0.526721405529353 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 20 = 0.0024064084324149984 total: 0.02618160389886308 Item :1.0 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 21 = 0.013389715121279322 total: 0.14567943367458072 Item :0.9999999999999998 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 22 = 0.03556303364131716 total: 0.38692403487985083 Item :0.9999999999999999 User Profile: 118.37331629414707
11:15:26.303 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 23 = 0.009427398040793752 total: 0.10256962117327455 Item :1.0 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 24 = 0.020691701971519844 total: 0.2251246869460065 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 25 = 0.03609806233699064 total: 0.3927451204428657 Item :0.9999999999999997 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 26 = 8.454996267888753E-4 total: 0.00919899383123726 Item :1.0 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 27 = 0.011377410346396175 total: 0.12378565794220935 Item :1.0 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 28 = 0.01076146562244547 total: 0.11708421002138075 Item :1.0 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 29 = 0.2269708504209868 total: 2.46943154880267 Item :0.9999999999999997 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 31 = 0.03981190140986949 total: 0.4331515045963047 Item :1.0 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 32 = 0.3492212550492902 total: 3.7995098627495008 Item :0.9999999999999998 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 34 = 0.026497471596557236 total: 0.28829117132298854 Item :1.0000000000000002 User Profile: 118.37331629414707
11:15:26.304 DEBUG [main] org.lenskit.mooc.cbf.TFIDFModelProvider: Cosine sim for 35 = 0.008445358980216535 total: 0.09188508510246252 Item :1.0000000000000002 User Profile: 118.37331629414707
